City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
317,kindu,1.1675331670808333,156.761080409165,301.56,74,73,4.01,pg,1691804083
318,damphu,0.19424260058433163,-70.58369873152202,295.02,98,81,0.77,co,1691804083
319,jutai,56.347999920346496,79.0449468159573,284.51,95,100,3.76,ru,1691804084
320,erdaojiang,87.6646985421365,-75.43929551023338,272.12,90,96,2.73,gl,1691804084
321,kavieng,-49.040440518530005,17.63890402863612,276.08,80,11,8.92,za,1691804084
322,sawakin,25.397760882310777,-31.442432954049195,298.87,85,0,11.4,cv,1691804085
323,kitimat,-64.9795220986482,-12.472948420470743,251.06,94,100,9.45,za,1691804085
324,tautira,-31.108804254111007,73.94074967178847,289.32,71,24,5.59,mu,1691804085
325,taltal,-88.01376869720222,31.32253271059244,212.02,96,67,7.2,za,1691804086
326,tezu,9.144531626792684,68.40600218841982,301.27,66,100,5.0,in,1691804086
327,buin,-19.4408845456461,-62.45360425324931,301.21,48,71,1.81,bo,1691804086
328,pergamino,-67.12957916397589,53.863283189627225,242.98,88,83,5.77,mg,1691804087
329,tucuma,28.117363350126638,9.36953241989417,299.02,23,0,3.79,ly,1691804087
330,las margaritas,-17.434390647581495,-150.7844804123775,297.79,65,96,5.81,pf,1691804087
331,jining,76.72195325132682,-137.81335277297217,273.15,93,100,4.32,ca,1691804088
332,rio gallegos,29.916347418728748,-174.15800289390998,298.64,67,2,1.72,us,1691804088
333,pahrump,88.45907248700962,-76.1174081990178,271.5,93,70,2.93,gl,1691804088
334,adrar,54.51773841189669,-0.5255181683528747,290.14,77,0,1.79,gb,1691804088
335,nouadhibou,-26.423467144802842,91.00482852047958,289.6,64,89,6.56,au,1691804089
336,loa janan,-9.669630503210271,-120.33982082078266,298.37,77,100,5.52,pf,1691804089
337,campoverde,20.03583509827409,177.4103030134981,300.75,76,49,9.68,ki,1691804089
338,corrales,75.44628805154193,13.884135211977792,281.5,99,100,2.79,sj,1691804090
339,nantucket,-22.128951036765002,-30.971219272548183,294.96,72,97,5.28,br,1691804090
340,vanimo,45.746747482574875,-39.69380574097977,292.87,88,100,9.53,pt,1691804090
341,chalons-en-champagne,70.87272902663909,158.1128824884711,281.94,65,35,5.98,ru,1691804091
342,ushtobe,-59.236325701889854,-161.479805827956,275.68,93,88,8.2,pf,1691804091
343,mys shmidta,71.09910491701035,-153.00752087335195,275.07,96,100,4.72,us,1691804091
344,hami,-24.744428190057405,31.33139186620383,286.06,70,0,0.66,za,1691804092
345,palabuhanratu,-64.98602781849662,-97.96145638845003,260.2,88,99,7.59,cl,1691804092
346,brae,18.84541365443208,174.16568186149277,300.94,78,9,7.98,ki,1691804092
347,corinto,-40.943695708158884,-97.38853359005282,284.14,99,100,8.67,cl,1691804093
348,launceston,-28.232999625633248,-68.71192141596279,273.25,21,91,2.91,cl,1691804093
349,hervey bay,-81.25180836288851,164.55881653971232,216.85,97,9,1.83,nz,1691804094
350,eregli,79.21234386562924,138.23625705626807,271.88,87,100,7.74,ru,1691804095
351,lolua,69.20840641025632,-26.63754840550314,270.53,45,62,6.72,is,1691804095
352,livingston,-34.63689242441495,-93.76505434091222,288.97,82,100,10.75,cl,1691804097
353,santiago,28.497049700376493,13.032718281105844,297.89,38,0,4.57,ly,1691804097
354,hare bay,59.4903001495193,-16.374004847323732,286.72,94,84,8.03,is,1691804097
355,svetlyy,-32.84146080582472,137.33870804361715,294.07,31,98,7.12,au,1691804098
356,newport,41.25790555592553,105.67409069782366,302.85,32,0,2.82,cn,1691804098
357,olafsvik,4.235745513536571,53.29709729037552,298.45,89,58,6.68,so,1691804099
358,vilcun,18.416644053626996,-31.630036013020828,298.87,85,100,7.85,cv,1691804099
359,yaan,80.5108041355272,145.1739715044257,272.23,95,100,7.07,ru,1691804099
360,saldanha,3.715570276214393,-107.44627194539267,299.39,76,100,5.57,mx,1691804100
361,saleaula,65.44857052138426,112.47751318415101,292.91,49,100,5.57,ru,1691804100
362,road town,-5.252272350005242,152.58215904606982,299.23,85,88,7.23,pg,1691804100
363,sao joao da barra,68.15835119881714,-169.94823756954338,280.57,89,25,11.24,ru,1691804101
364,constitucion,-15.308855515726705,69.9273784549172,296.82,66,100,10.69,mu,1691804101
365,leningradskiy,-51.48870185766994,-87.99280479496107,277.37,97,100,11.19,cl,1691804102
366,hanmer springs,49.91086150083629,-48.85076914292668,287.13,97,100,5.43,ca,1691804102
367,ayagoz,-27.559468497418166,-164.7113713210159,292.46,87,97,9.61,ck,1691804103
368,melfi,-50.82810503995303,-72.65551931234133,266.96,77,5,3.08,cl,1691804103
369,lixourion,-69.42215307387578,-26.14144088071862,251.24,98,65,7.78,ar,1691804104
370,waipawa,22.905246655799615,-108.4298547786301,302.26,76,0,2.19,mx,1691804104
371,pandan,-0.677320385285924,-72.15169865002792,296.46,95,74,0.67,co,1691804104
372,mukono,-84.7889759722248,36.29804772198952,213.11,98,82,7.73,za,1691804105
373,alyangula,-1.912872310153091,-95.62214812977714,296.57,84,72,5.32,ec,1691804105
374,lannion,-73.07766140981627,-132.12827170273692,248.32,100,92,8.85,pf,1691804106
375,innisfail,41.89387114344345,44.72881412919119,299.03,49,10,1.34,ge,1691804106
376,okrika,78.45253305854524,-113.60938026260635,273.57,94,91,4.46,ca,1691804106
377,sur,88.59779980467226,-12.167710309161095,272.5,94,100,2.67,gl,1691804107
378,isilkul,88.06098401413632,89.62053391485642,270.19,92,11,5.69,ru,1691804107
379,paso de los toros,30.558768967183795,-130.0083114356096,294.61,78,13,0.83,us,1691804107
380,pindi gheb,57.14086799736475,5.4266763241638785,288.88,83,92,4.7,no,1691804108
381,dourbali,5.217673539937493,-126.22124182049635,300.04,69,100,4.98,pf,1691804108
382,tessalit,-36.01854066500328,-48.59101952885089,288.07,58,0,13.07,br,1691804109
383,ketchikan,31.947992375594893,121.40096578995252,304.79,64,97,3.45,cn,1691804109
384,llanes,33.732298613636914,-175.0355158079788,297.87,86,1,9.04,us,1691804109
385,verkhnevilyuysk,-37.11770252500007,31.233200777024393,290.67,89,2,10.63,za,1691804110
386,yulara,12.108220878025193,-46.86630243840176,301.02,75,97,5.79,gf,1691804110
387,petropavlovsk-kamchatskiy,36.51954432707481,15.368795960181814,298.16,65,0,2.23,it,1691804110
388,orange walk,-55.84207122456815,91.50249135922354,273.06,82,100,12.55,au,1691804111
389,santhia,-14.94864735791262,-91.5910026698742,294.09,75,82,9.58,pe,1691804111
390,kargasok,40.84671439527631,74.73997415200313,280.62,75,99,1.6,kg,1691804112
391,puerto del rosario,74.59797557264201,87.69308249779237,276.77,55,64,2.66,ru,1691804112
392,mnogovershinnyy,-66.60067247721973,-33.23320563103468,251.83,84,14,8.04,ar,1691804113
393,berlevag,24.544850835458107,170.67873515207737,300.15,78,100,7.97,ki,1691804113
394,aksay,-21.494568030569084,105.31480632723412,293.1,54,0,3.89,au,1691804113
395,tabou,-19.281584966344738,-55.82422566528322,301.41,29,100,1.37,br,1691804114
396,sistranda,20.932653363098126,-66.13874911134954,301.98,82,2,7.66,us,1691804114
397,henties bay,33.333939775994395,-88.68361446678186,304.15,86,0,1.54,us,1691804115
398,santo andre,55.354198113624705,59.94705920017441,281.14,83,19,1.53,ru,1691804115
399,marquette,75.46874584565458,93.30169203892291,276.34,52,35,5.9,ru,1691804115
400,ferrol,57.165189351413375,11.13728126580483,290.06,91,100,7.37,dk,1691804116
401,imeni poliny osipenko,10.66993407037657,78.66339610364577,298.11,88,75,4.12,in,1691804116
402,ambilobe,-42.93941085286238,52.960456647842335,282.01,91,0,8.25,mg,1691804116
403,ahipara,-47.197649702588436,-137.28234402218953,279.91,69,100,9.2,pf,1691804117
404,axim,-37.879294097939116,140.2902334084344,285.38,80,84,7.33,au,1691804118
405,karpogory,61.55175877469608,112.2405486273883,293.05,82,99,3.24,ru,1691804119
406,geraldton,79.1216677583694,92.06685846173764,272.82,94,100,6.81,ru,1691804119
407,shahr-e kord,-8.953100337336778,-52.463919500879854,297.11,40,77,0.63,br,1691804120
408,vangaindrano,-42.79114035324193,-109.9317643340662,283.61,89,100,10.46,pf,1691804120
409,antofagasta,-21.978628044816176,-110.08565196450975,295.67,78,100,7.22,pf,1691804121
410,guerrero,-14.128711565038543,-90.4575348090769,293.51,74,100,10.63,pe,1691804121
411,grand-santi,-18.971096852852696,-73.65165252528541,290.12,77,100,6.85,pe,1691804122
412,olkhovka,8.897955438685798,60.151438410014975,299.45,76,100,8.17,so,1691804123
413,kuche,-53.64581166070399,-86.71063381964116,276.69,91,100,9.76,cl,1691804123
414,vao,-21.51745255471819,-64.04244759029716,287.71,75,49,2.79,bo,1691804124
415,galiwinku,-81.40400598979275,-2.793722833676867,243.0,99,100,4.31,za,1691804124
416,mareeba,53.512235064101276,146.47077825853984,286.86,93,64,5.76,ru,1691804124
417,sentyabrskiy,-41.49756928289939,-96.63982666518079,284.07,99,100,7.84,cl,1691804125
418,grindavik,-37.67683334842763,-59.096222728512174,276.25,79,3,1.79,ar,1691804125
419,visakhapatnam,-38.44068291114099,103.65854773363714,284.0,75,74,7.57,au,1691804126
420,nome,-46.20946386870849,-72.14703012413841,266.58,92,70,3.06,cl,1691804126
421,belushya guba,-77.15299353679666,-99.35512883081371,226.18,94,38,5.49,cl,1691804126
422,college,29.79189497666738,-164.13588698835227,298.52,65,0,3.43,us,1691804127
423,ponta delgada,47.110136484039515,-45.12335799938339,288.82,92,100,5.91,ca,1691804127
424,chapadinha,70.34962471371921,-79.20700379503005,281.37,70,97,3.83,ca,1691804128
425,hatillo,-7.9873728328037,31.76518988521437,284.32,62,0,2.59,tz,1691804128
426,araouane,9.13448629830242,48.371343993952905,296.18,64,68,7.27,so,1691804128
427,kloulklubed,63.666527519783756,-105.11746354586792,288.47,72,95,3.39,ca,1691804129
428,ulladulla,-0.8658539481165661,-76.23171617862845,294.34,99,26,0.93,ec,1691804129
429,chakia,-38.64903250637175,-65.8193507187628,280.92,28,53,6.4,ar,1691804129
430,nguiu,-13.927638785700722,-97.56232577613697,295.4,74,39,7.53,ec,1691804130
431,lensk,-79.04204387327917,-68.23752353940394,242.26,86,100,3.51,ar,1691804130
432,yerbogachen,44.891978031652,10.250586973525003,295.08,71,0,1.51,it,1691804131
433,kinanah,-54.399265622848304,-79.81510364542686,277.27,71,100,9.38,cl,1691804131
434,saquarema,-22.20776075647231,-45.634935446301824,290.65,57,0,0.89,br,1691804131
435,dawlatabad,70.39099338202985,94.88928973051225,274.52,99,100,3.45,ru,1691804131
436,oistins,9.745292550003697,127.26027341426902,301.87,76,100,7.09,ph,1691804132
437,puerto baquerizo moreno,-43.448848224368405,-124.23336118871879,281.87,90,100,14.31,pf,1691804132
438,andenes,61.330863071207176,158.32856571463395,285.54,87,100,5.94,ru,1691804133
439,piryion,59.508349717760325,76.01270187627398,282.75,67,18,5.25,ru,1691804133
440,necochea,-65.74411356222201,143.65061227288976,251.44,99,94,5.3,au,1691804133
441,nizhniy odes,88.04459326766113,76.09257699436876,269.9,90,9,5.2,ru,1691804134
442,belyy yar,62.505171191607474,172.11262483763602,280.7,94,100,1.97,ru,1691804134
443,puerto colombia,73.18444509802922,83.3161867801183,276.04,60,21,1.73,ru,1691804134
444,solnechnyy,-1.8281131419888794,-130.70929023812454,299.35,73,98,6.36,pf,1691804135
445,bilibino,75.92778021324702,-67.17178942192967,275.37,99,100,5.04,gl,1691804135
446,yar-sale,51.27533507460757,-35.306833050425354,285.96,85,100,3.66,gl,1691804135
447,zhangye,-43.60225433722683,85.08731082863568,281.04,57,99,16.15,au,1691804136
448,wanning,-18.582489714156694,160.5324488582255,295.13,58,10,7.25,nc,1691804136
449,spasskoye,46.1846193186671,-67.02408435676614,288.2,89,35,5.22,ca,1691804136
450,guzelyurt,8.623975716713502,-106.57032182645773,301.05,75,88,5.01,mx,1691804137
451,trzebiatow,57.66428919989397,140.53451223709214,288.33,82,1,1.52,ru,1691804137
452,zhovkva,-8.658923038024454,176.28025880264045,301.57,72,22,3.15,tv,1691804137
453,mizdah,-14.742898338887997,-157.99723465562326,299.96,69,42,6.24,pf,1691804138
454,harnai,-61.416778988215285,-32.09394450769099,263.16,92,77,6.01,ar,1691804138
455,vila franca do campo,12.547539498814032,-1.0472132572961357,297.49,86,100,1.92,bf,1691804138
456,sobolevo,-46.79337994505969,-134.21763251053733,279.76,67,100,10.57,pf,1691804139
457,ankazoabo,50.94905749918081,37.1745303729588,290.22,95,56,2.47,ru,1691804139
458,batemans bay,-30.400087496167586,-61.77858096720219,283.69,38,80,3.82,ar,1691804139
459,alofi,-60.01587376361213,49.24006295840445,269.84,72,100,15.46,za,1691804140
460,dno,-73.85749252549056,-83.67922551627413,240.84,99,100,2.69,cl,1691804140
461,aksarka,48.773898417501385,51.65106285709538,297.31,39,0,4.05,kz,1691804140
462,shimoda,72.92202275082212,161.50519695688126,272.2,98,100,5.02,ru,1691804141
463,kawalu,46.618973219315734,70.40979547909933,289.49,48,0,6.08,kz,1691804141
464,grenada,-3.9172198833719705,-122.69047886724147,299.04,73,47,6.64,pf,1691804141
465,the valley,73.35767308794095,84.9394621583628,276.41,60,41,1.96,ru,1691804142
466,tomatlan,-54.755131815961626,172.7121456168079,279.88,95,100,14.23,nz,1691804142
467,mapiri,21.39994488234437,171.16616377588775,300.44,78,89,7.8,ki,1691804143
468,sorong,65.79968597685817,-134.25435228532805,287.88,42,96,5.01,ca,1691804143
469,jalu,51.192382975385755,-143.7987074412897,288.15,98,100,14.11,us,1691804143
470,adre,39.64655509963879,117.18990995213142,297.27,87,100,4.79,cn,1691804144
471,faya,-56.828850799453136,122.01335705099069,274.43,91,100,14.58,au,1691804145
472,luquillo,20.59214864728841,89.04978551613516,302.07,82,100,6.82,in,1691804145
473,louisbourg,-46.69799677774007,-66.33654630555652,277.37,60,5,13.1,ar,1691804145
474,maumere,30.955385351036554,-35.039580840374214,299.28,79,0,2.58,pt,1691804146
475,port blair,-55.9416496301159,-178.2587157456389,279.44,90,100,9.84,to,1691804146
476,khartoum,73.49374513316815,-2.498576972834968,279.17,99,100,4.25,fo,1691804147
477,zhicheng,-62.08744941368947,23.318391966188244,264.73,65,100,10.92,za,1691804147
478,nishihara,-56.63958885899242,-63.42227324613286,276.9,78,100,12.51,ar,1691804148
479,bichura,65.10166683447065,138.17477115784402,295.36,28,3,1.27,ru,1691804148
480,shenjiamen,4.143084709009557,-94.75858614833459,299.91,80,100,6.15,ec,1691804149
481,bayeux,13.834905807342935,-116.04992383278322,302.15,77,77,5.74,mx,1691804149
482,maues,-6.466438379756667,-136.15808837350343,299.62,76,28,6.33,pf,1691804149
483,khasan,1.6410033034002254,42.40696756859512,295.7,83,26,3.74,so,1691804150
484,bahia blanca,-36.95401115097787,69.13651701613759,286.67,75,66,6.68,mu,1691804150
485,havelock,-60.08177061036491,84.8717121773351,259.73,96,100,9.35,au,1691804150
486,vallenar,-11.144961223856242,-17.037056491374813,296.59,57,99,5.86,sh,1691804151
487,sangar,-63.13326243559406,139.684217328574,262.77,87,16,2.21,au,1691804151
488,la palma,-52.66816874681274,-16.835823406208192,275.48,91,99,17.53,sh,1691804151
489,baiyin,6.399638334387959,94.5227427913033,301.26,78,86,7.05,id,1691804152
490,fortuna,39.83846960765021,122.30947451817929,296.02,93,100,0.64,cn,1691804152
491,tartus,70.8487538977428,6.829008089884667,284.35,83,100,2.72,no,1691804152
492,yanchukan,69.58212114485093,130.48632683103597,297.45,32,98,3.66,ru,1691804153
493,qaqortoq,62.03471697646103,-8.438077456200205,283.6,98,100,2.17,fo,1691804153
494,shubarshi,-7.017031160672616,-153.5242554099052,300.29,79,18,7.43,pf,1691804154
495,jerecuaro,33.13806189711484,70.37394100565811,304.75,43,0,2.4,pk,1691804154
496,bani walid,34.36158185244241,-9.026110042643069,296.34,86,0,8.43,ma,1691804154
497,pechora,43.29823403639648,-13.189077489477881,293.13,82,100,6.04,es,1691804155
498,kaa-khem,33.077914648338535,18.993499483818027,299.64,62,0,6.7,ly,1691804155
499,gold coast,78.62708521400745,-56.1318205124164,265.64,96,100,4.15,gl,1691804155
500,westpunt,1.146280540703387,-179.14402570442473,302.41,70,38,5.92,wf,1691804156
501,tommot,6.6967634777295615,110.32432321562328,301.91,78,33,7.38,my,1691804156
502,murray bridge,48.6818158535078,54.52237970017143,294.53,33,1,4.07,kz,1691804156
503,mentok,-67.76120532170565,145.78828161768615,243.38,65,82,4.16,au,1691804157
504,terrace bay,-80.32856116051536,-101.46224767463407,222.03,100,64,6.11,cl,1691804157
505,byron bay,50.05135762071535,-118.11831093909939,295.48,43,48,1.57,ca,1691804157
506,gairo,-70.93707926341537,131.60767425828857,222.45,100,100,1.49,au,1691804158
507,ukiah,-76.62992133094654,40.81944814096596,205.29,100,100,3.59,za,1691804158
508,camocim,-16.276899595126267,1.721768167254595,290.46,68,98,4.85,sh,1691804159
509,fevralsk,-48.949000195690715,140.76489324669137,277.57,61,100,16.31,au,1691804159
510,isangel,62.44513232016212,58.28290562311486,286.64,68,3,1.15,ru,1691804159
511,tevaitoa,-32.11391924095361,57.34981871126678,289.19,74,100,6.57,re,1691804160
512,forecariah,-69.72918265198169,98.492558259019,233.31,97,100,8.68,au,1691804160
513,sao lourenco da serra,58.36566196275356,-156.35343959493844,291.7,59,33,3.77,us,1691804161
514,zhezkazgan,-41.20799711551753,-125.71087405050002,282.95,88,100,11.06,pf,1691804161
515,half moon bay,-62.45125558698079,-158.11594666282002,273.74,88,44,11.32,pf,1691804162
516,magistralnyy,81.67642736657157,87.23881028685457,273.12,99,100,5.64,ru,1691804162
517,port hardy,6.0871527535691,-42.00777744213312,300.79,74,78,4.9,br,1691804163
518,sokoto,-20.121227492380072,160.35792091801142,294.22,56,0,6.39,nc,1691804163
519,kosovo polje,77.89183714760091,-100.645180279453,274.79,94,94,4.42,ca,1691804163
520,inta,78.70387326548303,-72.5896802498578,273.98,98,100,9.5,gl,1691804164
521,vedaranniyam,-57.55143996296399,-51.85143281813197,272.43,82,69,6.87,ar,1691804164
522,tarko-sale,29.521100360396403,108.21762388911702,300.57,71,86,1.22,cn,1691804165
523,alta floresta,33.13068022791619,89.36338578574055,282.75,62,100,6.04,cn,1691804165
524,verkhnyaya inta,-36.99876826576754,-154.96341435898202,284.63,75,100,14.6,pf,1691804165
525,meulaboh,46.742102067062035,-140.9738188504462,289.9,94,75,8.52,us,1691804166
526,novoagansk,64.5528789121307,32.662318936179446,288.6,97,100,1.2,ru,1691804166
527,saint anthony,-47.77437041899235,166.02657653461017,283.36,82,100,8.18,nz,1691804166
528,umm lajj,-27.34511722760761,-82.51096751205013,289.33,72,1,9.74,cl,1691804167
529,dhidhdhoo,29.574577580717033,-19.878049953579676,297.42,85,0,10.85,es,1691804167
530,maniitsoq,-20.205248865124716,125.20931441933016,301.15,25,85,5.92,au,1691804168
531,okhotsk,33.74059153410107,97.97963480510106,282.09,65,12,1.98,cn,1691804168
532,touros,-44.5829857193042,57.43532775732524,281.78,83,22,12.16,mg,1691804168
533,tidore,19.34387627834984,2.5275420701185283,305.39,12,27,3.47,ml,1691804169
534,namibe,31.66146189920775,-15.053764666433551,296.27,88,3,11.17,pt,1691804169
535,sola,-68.243884546145,131.06243347894048,232.84,99,66,4.33,au,1691804169
536,camapua,-70.9657540002159,108.49202960437407,225.34,100,100,3.87,au,1691804170
537,attawapiskat,56.86075057332542,-144.65214046068007,286.69,81,100,11.15,us,1691804170
538,atherton,83.86005576871122,-18.033062168548184,273.51,97,100,4.06,gl,1691804170
539,kyshtovka,87.74462199672752,-114.2767888037884,273.27,90,100,3.02,ca,1691804171
540,bathsheba,53.595133381091074,-108.99177169645434,286.8,77,100,2.37,ca,1691804171
541,luena,-67.08974953531686,-141.94162164595423,272.17,84,100,11.1,pf,1691804172
542,lompoc,11.734276435096973,24.24713526386867,296.8,78,85,0.95,cf,1691804172
543,tolaga bay,35.98183024859988,178.65393250415627,298.17,83,100,8.72,ru,1691804172
544,brownsville,56.00971676682826,147.34622285026967,286.14,91,89,2.95,ru,1691804173
545,maceio,-82.6104195383187,-79.31585575642626,234.15,64,100,12.57,ar,1691804173
546,valentin gomez farias,-74.09957686708195,25.330434849926377,221.32,68,100,3.65,za,1691804174
547,chaman,23.063799661324026,52.80558614245635,306.63,34,68,4.14,ae,1691804174
548,garissa,86.29216330055701,120.99241749866718,271.9,90,94,7.15,ru,1691804175
549,ransang,71.01194275467265,-158.560886143346,274.84,98,100,8.56,us,1691804175
550,smithers,-30.60911065092113,61.17866224780573,290.55,80,88,6.99,re,1691804175
551,sakakah,9.686629132154579,162.89001243949514,301.93,71,100,6.5,ki,1691804176
552,arica,-3.318552907701303,25.075314303155466,297.01,71,84,0.38,cd,1691804176
553,castelfranco emilia,27.20947350577653,90.12274723665337,299.11,91,100,0.96,bt,1691804177
554,quelimane,-5.770079047700619,-68.17658656152062,295.28,98,18,1.1,br,1691804177
555,port hedland,-45.911263587804676,-17.89734035812853,277.04,62,81,6.07,sh,1691804178
556,cap-aux-meules,-14.887513917801641,-135.0148006627928,297.11,68,100,6.89,pf,1691804178
557,port lincoln,41.79376684199622,125.89200725288839,293.3,97,100,1.04,cn,1691804179
558,jinchang,82.24791923276987,120.24841197691046,272.47,97,100,7.92,ru,1691804179
559,brokopondo,1.5631877529975498,151.23619193579174,300.89,71,97,2.27,pg,1691804180
560,goksun,70.57078939235873,-46.99528014634018,268.99,95,98,6.27,gl,1691804180
561,omsukchan,74.74954904412365,9.1331545984429,281.47,97,100,6.62,sj,1691804180
562,capiibary,19.17952207655331,37.92037749752751,305.2,65,88,2.07,sd,1691804181
563,grand gaube,52.768321340774634,-127.61890785183934,280.22,99,100,1.68,ca,1691804181
564,safaga,-1.3668488500555753,-107.23271723768866,297.91,83,100,6.28,ec,1691804181
565,nuuk,-69.9879903671973,-137.54384151340756,259.45,99,70,4.39,pf,1691804182
566,flin flon,38.293504536009806,-174.41965858530423,296.52,88,100,7.0,us,1691804182
567,tigil,-13.459661196970131,-144.61864305587727,298.57,68,99,8.2,pf,1691804183
568,raga,-24.404914580673676,-81.06180509761812,290.52,72,0,10.33,cl,1691804183
569,kaeo,78.82943446699994,147.18786620584018,272.83,98,100,3.34,ru,1691804183
570,chilliwack,-30.04439461302814,-22.044676656872753,288.75,69,58,5.43,br,1691804184
571,mecca,-88.38044484023563,-87.23777760962717,212.71,96,66,10.42,ar,1691804184
572,tallahassee,30.130957229283297,98.99364392028201,283.98,92,100,0.71,in,1691804185
573,san antonio,-7.748469638440881,155.17423553079044,299.87,81,33,12.22,pg,1691804185
574,mariental,-38.655822219190895,48.12451044585862,287.15,73,5,5.55,mg,1691804185
575,rungata,-34.183002208561895,-60.78619241301175,279.97,30,0,3.32,ar,1691804186
576,banda aceh,47.576772573391025,-156.2527007639921,286.73,83,100,16.35,us,1691804186
577,prince rupert,-0.46318654943623017,-49.874773486950374,297.08,92,27,1.85,br,1691804186
578,camacha,16.35150589530501,-91.62221224767998,294.31,89,68,1.25,mx,1691804187
579,atlantic beach,75.78424256057818,115.2043709622983,273.99,76,81,1.96,ru,1691804187
580,bubaque,-79.16575715791541,157.81852215943178,228.43,57,16,6.4,nz,1691804188
581,ihosy,41.431129710922875,112.66394711311,292.69,59,21,6.07,cn,1691804188
582,krasnouralsk,-50.60260228996611,-62.18456799730633,277.7,68,87,12.33,ar,1691804188
583,itoman,-82.99300961984267,29.889244727913734,214.65,89,90,8.19,za,1691804189
584,erenhot,36.50915410650501,-116.43805087667624,308.66,18,0,4.47,us,1691804189
585,chimbote,-10.936791889565995,-119.17384399421967,298.07,75,66,4.7,pf,1691804189
586,altay,69.41966957254004,-102.37054334016436,286.31,63,100,6.09,ca,1691804190
587,sibolga,26.00927116984535,0.574286817511279,306.09,13,0,5.86,dz,1691804190
588,subaytilah,20.912681090530583,-21.3148550025887,297.47,88,2,3.44,mr,1691804190
589,barneveld,-0.047240336960939544,116.3077513599194,302.52,59,100,1.58,id,1691804191
590,yuxia,22.92624124663658,-19.520227191498265,297.24,89,46,4.88,mr,1691804191
591,hohhot,76.26626919734221,103.64055660933633,276.83,54,49,7.61,ru,1691804192
592,lake city,-12.7302101634302,72.78041347440089,297.43,72,100,9.81,mv,1691804192
593,carballo,-8.164550544441767,-75.21959946808374,298.53,66,45,0.52,pe,1691804192
594,sisimiut,35.18083966771046,-106.5003555462103,302.75,32,100,8.23,us,1691804193
595,itagiba,-21.770332588845264,99.88650645822167,292.3,57,16,3.26,au,1691804194
596,ballater,-64.3239377364775,-94.5747353196757,260.95,91,52,6.03,cl,1691804194
597,meyungs,52.839451976060815,168.35255072686937,284.75,89,100,7.23,ru,1691804195
598,nouakchott,38.00012011142269,-66.36915505905215,298.82,70,5,4.58,us,1691804195
599,port macquarie,-2.931196696245408,141.2955861137765,298.19,95,100,0.44,pg,1691804195
600,saint-francois,-7.454474834287382,-3.9191442612069523,295.15,76,100,5.78,sh,1691804196
601,broken hill,84.79484022869977,117.29307332121834,272.5,97,100,7.29,ru,1691804196
602,richards bay,48.84227392509001,4.276918030896894,291.92,100,100,2.06,fr,1691804197
603,abonnema,-11.778324622686227,71.85350217586142,297.74,69,97,8.46,mv,1691804197
604,sept-iles,47.247399879038056,77.86936215177047,288.54,55,36,5.18,kz,1691804198
605,zlatoustovsk,-79.97200621066975,-91.27995384499417,224.71,100,81,6.15,cl,1691804198
606,ojinaga,89.94907799616038,-174.97515326878832,271.91,91,97,2.86,ru,1691804199
607,stephenville,40.15619619485497,90.99227594559426,305.99,13,99,6.74,cn,1691804199
608,sogdiondon,-12.746381866010694,102.70935259086036,298.56,69,39,6.91,id,1691804200
609,yakima,-30.63101439141205,-4.676836707329812,288.91,64,74,7.7,sh,1691804200
610,cockburn town,-60.6209176931514,82.10555979907343,254.76,98,100,9.97,au,1691804201
611,inirida,63.75421449708551,98.08377277430873,291.39,83,100,1.54,ru,1691804201
612,juneau,62.967935220474516,-1.2092888241043056,285.28,98,100,6.88,gb,1691804201
613,san rafael,-83.15085518247106,-65.56254596227052,237.6,72,74,6.19,ar,1691804202
614,trincomalee,-88.55762390208673,65.72823967485789,209.23,100,87,5.83,mg,1691804202
615,naifaru,12.520314086616636,-87.57490200462284,303.18,74,72,3.65,ni,1691804202
616,baykit,-40.33995206442168,148.65168032899902,285.31,83,84,10.94,au,1691804203
617,shaartuz,-37.30324593836954,-93.73371018899985,287.22,90,100,13.68,cl,1691804204
618,sao miguel do araguaia,-62.82589116091931,-35.25227881192177,263.91,94,83,8.32,ar,1691804204
